path,label,split
data/final/raw/not_bird/inaturalist_obs377072840_photo689506462.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376350251_photo688099619.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs345587741_photo629829048.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376984709_photo689330527.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331506016_photo601403020.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs335306099_photo609104015.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs301332267_photo542986258.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs312614665_photo564449689.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs155573294_photo268937278.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs334370968_photo607204483.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377091978_photo689531788.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs264458912_photo474846735.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs154526333_photo267016681.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372709951_photo681037790.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375780304_photo687017425.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs254188443_photo455244248.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs263066471_photo472523692.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366888101_photo669951750.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs338936392_photo621735705.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs263806529_photo473981418.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs348332143_photo635262168.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs203714078_photo359965706.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs280793513_photo504336475.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs334371181_photo607204920.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs335306099_photo609104017.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs374761270_photo685028900.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs323517209_photo585394409.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs266688552_photo479172579.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs19996978_photo30864189.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372709948_photo681037529.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs249594058_photo446204041.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs347839895_photo634287309.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377236923_photo689811478.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs369504242_photo674951271.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375225101_photo685923548.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs339887860_photo618400615.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377287471_photo689911642.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs310870652_photo561109663.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs317414919_photo573561800.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs276431943_photo496423626.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs338656162_photo615911429.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375871221_photo687184906.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331506016_photo601403022.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372867080_photo681875590.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372867080_photo681372047.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs256909880_photo464216406.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs266688552_photo479172603.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs270123566_photo485754904.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs368492903_photo673040654.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331359039_photo601099572.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs300042370_photo540585664.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs267779615_photo481253993.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375482538_photo686434958.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs374411188_photo684345674.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs249594058_photo446204076.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs348332143_photo635262105.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377226362_photo689796966.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376430799_photo688260948.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366892846_photo669934713.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376325772_photo688008491.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372671071_photo681005347.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377227606_photo689798200.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375005578_photo685663361.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376373234_photo688144623.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs343129781_photo624976641.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs300042370_photo540584902.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs277900998_photo498994378.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376325737_photo688008220.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376422766_photo688243790.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs373806549_photo683173476.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs322787385_photo583974299.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs267779615_photo481253970.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375000448_photo685486288.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs247204203_photo441457025.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366888101_photo669951441.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs338690389_photo615982698.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs369621677_photo675179012.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377399524_photo690135255.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377442110_photo690220429.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs373618096_photo681954607.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376547736_photo688486775.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs308849052_photo557249592.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs284883414_photo512014147.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376638373_photo688655805.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs338936392_photo621735670.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs347839895_photo634288086.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs347840892_photo634289619.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs346100417_photo630837712.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375398191_photo686267351.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs329916763_photo598131848.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376872910_photo689116323.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs324623501_photo587592015.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs106293938_photo178537942.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375867679_photo687178808.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs373811584_photo683186405.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs154526333_photo267016669.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375398314_photo686267464.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs253836250_photo454580207.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331506016_photo601403021.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs368515681_photo673085953.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs290798358_photo523129427.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs370561800_photo676971592.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs323517209_photo585394331.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs333452512_photo605377771.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs310870652_photo561109440.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs276316395_photo496245029.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs355923794_photo649071529.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs374411188_photo684345670.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs280793513_photo504336507.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376430799_photo688260943.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs332685043_photo603731968.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376874826_photo689119254.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs152780220_photo263782082.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375704799_photo686866204.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331619869_photo601629230.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs250255960_photo447531211.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375005578_photo685496391.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs367483111_photo671101089.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376430799_photo688260937.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs144224769_photo247493888.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs370467378_photo676779707.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377411607_photo690161719.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs329206311_photo596696119.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366288993_photo668828536.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376765684_photo688911947.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372671071_photo681005343.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs323161173_photo584727647.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs337860462_photo614283831.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs281319777_photo505336202.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372484050_photo680653352.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs350788227_photo640086707.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs371853953_photo679440373.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs155435219_photo268685830.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366892844_photo669934772.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs266688552_photo479172464.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376546162_photo688441783.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs373050048_photo681729781.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs253846597_photo454601162.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs338656162_photo615911461.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs144224715_photo247493645.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs374883210_photo685267563.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs263066471_photo472523695.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366937597_photo670064671.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs363817799_photo664141674.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376948623_photo689259046.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs270218945_photo485932965.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs343144611_photo625004959.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs369621677_photo675182925.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs298616647_photo537913109.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs310870652_photo561109707.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs370561800_photo676971387.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs156005248_photo269718945.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs349811748_photo638174010.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs257474522_photo461885765.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs276431943_photo496423624.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs329206311_photo596696104.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376765684_photo688911879.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366288993_photo668828440.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs338690389_photo615982712.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs284071022_photo510481418.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs155427441_photo268671335.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366288993_photo668828455.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs282071313_photo506725638.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs277177916_photo497707121.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376592014_photo688571084.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376430799_photo688260951.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376592014_photo688570872.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376949398_photo689248111.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs256909880_photo460751847.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376727991_photo688838051.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375224671_photo685922796.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs345587741_photo629829038.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376350251_photo688099762.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs347839895_photo634287163.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs334371181_photo607204847.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs19996978_photo30864184.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs264742502_photo475415979.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366892844_photo669934164.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs267300411_photo480349172.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375482538_photo686434972.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs155573294_photo268937263.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs267300411_photo480349488.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377524363_photo690376171.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs260980544_photo468772693.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375867679_photo687178843.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366888101_photo669951732.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs367732662_photo671525958.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs277177916_photo497706962.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs324623603_photo587592320.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs265399313_photo476705750.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs338878927_photo616352825.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs108011857_photo181768681.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs203498666_photo359553376.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331506016_photo601402981.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376458197_photo688315382.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs251010224_photo449045594.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs230910492_photo410051567.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs321233052_photo580923863.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs372521011_photo680729311.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs373282185_photo682184023.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375398191_photo686267171.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs300156360_photo540794627.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs341911026_photo622533045.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs306526731_photo552790908.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331506016_photo601402998.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs329918165_photo598135047.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs274307458_photo493153621.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375222460_photo685919041.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs257474522_photo461885758.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs263360578_photo473110610.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs324824376_photo588008210.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs266449604_photo478738445.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs256909880_photo460751904.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs332685043_photo603731979.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377225879_photo689795892.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs108159627_photo182051628.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs374761270_photo685028838.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs332890900_photo604238706.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375005578_photo685496507.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377236923_photo689811483.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376373219_photo688144571.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs331506016_photo601403002.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs347840892_photo634289555.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs320042699_photo578589494.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376370553_photo688137864.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs343144611_photo625004925.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs377047926_photo689458727.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375957429_photo687346254.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs373282185_photo682184024.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376866778_photo689104413.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs374985873_photo685457945.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs248587151_photo444205468.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs254188443_photo455244262.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375398191_photo686267210.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs369536104_photo675012732.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs108159627_photo182051637.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs248252505_photo443525335.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376325772_photo688008451.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs369504441_photo674951500.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs332779956_photo604010373.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs265399313_photo476705785.jpeg,not_bird,train
data/final/raw/not_bird/inaturalist_obs357398440_photo651863326.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376466754_photo688330071.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs318316497_photo575286346.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs376411413_photo688215198.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs300156360_photo540794687.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs324623501_photo587592081.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs335306099_photo609104016.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs374116003_photo683747137.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375398191_photo686267310.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs375799136_photo687052214.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs366288993_photo668828511.jpg,not_bird,train
data/final/raw/not_bird/inaturalist_obs249594058_photo446204004.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs161569142_photo279283969.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375957429_photo687346323.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375709414_photo686870004.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs320983831_photo580437742.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375398314_photo686267567.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs264261167_photo474720063.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs363817799_photo664141938.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs317441338_photo573613424.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs377130539_photo689613727.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376325712_photo688008134.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs48332868_photo76684764.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs284883631_photo512014702.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs249594058_photo446203989.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs373477780_photo682555189.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376402637_photo688203075.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs276316395_photo496245046.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs374837781_photo685179062.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs373282185_photo682173187.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs370561800_photo676971785.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375799137_photo687052194.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376638373_photo688655751.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs247204203_photo441456952.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs335016331_photo608520468.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376858397_photo689087532.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375005578_photo685496449.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375709414_photo686870008.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs247204203_photo441456976.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs310182733_photo559797545.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs332534992_photo603510522.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376765684_photo688911809.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs273513206_photo491909877.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs372476437_photo680636350.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375224671_photo685922822.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376948623_photo689259121.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs331506016_photo601403003.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs369504242_photo674950949.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs377411607_photo690161710.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs353255094_photo644597094.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs108011857_photo181768288.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs349811748_photo638173917.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs277900998_photo498994466.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs377130539_photo689613916.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs363817799_photo664141800.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs306717113_photo553151426.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs371151812_photo678111292.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs377049413_photo689461946.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376990502_photo689341787.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs280429166_photo503656618.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs317684500_photo574080664.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs251374183_photo449752368.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs144401643_photo247827470.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375000448_photo685486387.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376592014_photo688571191.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs228591197_photo405662565.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376866778_photo689104291.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs375152668_photo685785262.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs367732662_photo671526014.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs248587154_photo444205608.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs321233052_photo580923774.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs369621677_photo675182944.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs377091978_photo689531768.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs284883436_photo512014181.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs366481953_photo669192484.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs266688552_photo479172491.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs368492903_photo673040761.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs374937061_photo685364537.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376984709_photo689330722.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs290641665_photo522862553.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs320986512_photo580443711.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs257474522_photo461885769.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs340922753_photo620509606.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs363817799_photo664141877.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs247204203_photo441456998.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs254188443_photo455244223.jpeg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376546452_photo688443271.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376592014_photo688571394.jpg,not_bird,val
data/final/raw/not_bird/inaturalist_obs376804052_photo688984845.jpg,not_bird,test
data/final/raw/not_bird/inaturalist_obs245890570_photo438862869.jpeg,not_bird,test
data/final/raw/not_bird/inaturalist_obs369906844_photo675725573.jpg,not_bird,test
data/final/raw/not_bird/inaturalist_obs366288993_photo668828431.jpg,not_bird,test
data/final/raw/not_bird/inaturalist_obs377407183_photo690153230.jpg,not_bird,test
data/final/raw/not_bird/inaturalist_obs343724637_photo626183499.jpg,not_bird,test
data/final/raw/not_bird/inaturalist_obs366892844_photo669934173.jpg,not_bird,test
data/final/raw/not_bird/inaturalist_obs376650743_photo688686170.jpg,not_bird,test
data/final/raw/not_bird/inaturalist_obs254188443_photo455244209.jpeg,not_bird,test
data/final/raw/not_bird/inaturalist_obs253742314_photo454397679.jpeg,not_bird,test
data/final/raw/not_bird/inaturalist_obs289218823_photo520179477.jpg,not_bird,test
